Epoch, 8
Random seed, 0, forward time, 53.836700439453125, inference time, 2914.7177057266235, qp time, 0, backward_time, 489.1386339664459
forward time,0,0,0,0,0,0,0,0,0,53.836700439453125
inference time,0,0,0,0,0,0,0,0,0,2914.7177057266235
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,61.50381302833557,60.95138716697693,60.92151498794556,60.878560304641724,60.834004163742065,60.95533466339111,60.720484256744385,62.37353539466858
