Epoch, 8
Random seed, 0, forward time, 4.340698480606079, inference time, 134.64468550682068, qp time, 0, backward_time, 37.66278004646301
forward time,0,0,0,0,0,0,0,0,0,4.340698480606079
inference time,0,0,0,0,0,0,0,0,0,134.64468550682068
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,4.748736619949341,4.640133380889893,4.7960169315338135,4.6004638671875,4.5507519245147705,4.721310138702393,4.679748058319092,4.925619125366211
