Epoch, 7
Random seed, 0, forward time, 3.0659542083740234, inference time, 47.66886043548584, qp time, 0, backward_time, 22.887370586395264
forward time,0,0,0,0,0,0,0,0,3.0659542083740234
inference time,0,0,0,0,0,0,0,0,47.66886043548584
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,3.3337223529815674,3.3137152194976807,3.2201526165008545,3.316378355026245,3.122354745864868,3.130016803741455,3.4510304927825928
