Epoch, 8
Random seed, 0, forward time, 35.53427505493164, inference time, 1132.9352638721466, qp time, 0, backward_time, 67.48302125930786
forward time,0,0,4.486790418624878,4.370395660400391,4.44355845451355,4.494062423706055,4.4073710441589355,4.433984279632568,4.448319673538208,4.449793100357056
inference time,0,0,136.4961175918579,134.56175661087036,139.03417587280273,144.06268525123596,141.932683467865,144.52438712120056,145.54080891609192,146.78264904022217
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,9.169142007827759,8.206551313400269,8.359229803085327,8.419593811035156,8.311780452728271,8.328709125518799,8.329326391220093,8.358688354492188
