Epoch, 8
Random seed, 0, forward time, 50.13774085044861, inference time, 2691.0821697711945, qp time, 0, backward_time, 442.2757008075714
forward time,0,0,0,0,0,0,0,0,0,50.13774085044861
inference time,0,0,0,0,0,0,0,0,0,2691.0821697711945
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,54.6873733997345,54.5758798122406,54.46276879310608,54.692996978759766,54.729560136795044,55.08723592758179,55.32580590248108,58.71407985687256
