Epoch, 8
Random seed, 0, forward time, 17.240936756134033, inference time, 260.44103622436523, qp time, 0, backward_time, 30.88297438621521
forward time,0,0,2.1116442680358887,2.123061180114746,2.118622064590454,2.168776750564575,2.162738084793091,2.1747710704803467,2.187664747238159,2.1936585903167725
inference time,0,0,30.429518938064575,31.039478302001953,31.346959114074707,32.728898763656616,32.99600291252136,33.547775745391846,33.94486904144287,34.407533407211304
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,4.0156471729278564,3.798527479171753,3.7889480590820312,3.8514506816864014,3.854872703552246,3.854628562927246,3.8641414642333984,3.8547582626342773
