Epoch, 7
Random seed, 0, forward time, 41.94910407066345, inference time, 1782.6927840709686, qp time, 0, backward_time, 328.00854682922363
forward time,0,0,0,0,0,0,0,0,41.94910407066345
inference time,0,0,0,0,0,0,0,0,1782.6927840709686
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,46.775195360183716,46.44925928115845,46.4179573059082,46.49075245857239,46.49677896499634,46.5761616230011,48.80244183540344
