Epoch, 8
Random seed, 0, forward time, 1.0113563537597656, inference time, 7.159151554107666, qp time, 0, backward_time, 8.972819089889526
forward time,0,0,0,0,0,0,0,0,0,1.0113563537597656
inference time,0,0,0,0,0,0,0,0,0,7.159151554107666
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,1.1065049171447754,1.1177558898925781,1.105207920074463,1.1151223182678223,1.108377456665039,1.1083338260650635,1.1095218658447266,1.2019948959350586
