Epoch, 8
Random seed, 0, forward time, 68.37053918838501, inference time, 555.8152391910553, qp time, 0, backward_time, 120.4235212802887
forward time,0,0,8.396208047866821,8.409077167510986,8.41319727897644,8.568457841873169,8.590147256851196,8.643723964691162,8.665640115737915,8.68408751487732
inference time,0,0,65.60587501525879,67.13748288154602,67.98370337486267,70.04514265060425,70.37643027305603,71.22208046913147,71.5857162475586,71.85880827903748
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,15.222324848175049,15.099175930023193,14.923596620559692,15.049987554550171,14.985920667648315,15.035621166229248,15.033665895462036,15.073228597640991
