Epoch, 8
Random seed, 0, forward time, 2.0958733558654785, inference time, 29.52790331840515, qp time, 0, backward_time, 18.885000944137573
forward time,0,0,0,0,0,0,0,0,0,2.0958733558654785
inference time,0,0,0,0,0,0,0,0,0,29.52790331840515
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,2.3969955444335938,2.280040979385376,2.33640193939209,2.2900941371917725,2.3928987979888916,2.316957712173462,2.378319025039673,2.493292808532715
