Epoch, 8
Random seed, 0, forward time, 6.52986478805542, inference time, 326.54005670547485, qp time, 0, backward_time, 58.143264055252075
forward time,0,0,0,0,0,0,0,0,0,6.52986478805542
inference time,0,0,0,0,0,0,0,0,0,326.54005670547485
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,7.35140585899353,7.286935091018677,7.282245874404907,7.245102405548096,7.284278154373169,7.1612138748168945,7.091901540756226,7.440181255340576
