Epoch, 45
Random seed, 0, forward time, 13.694654703140259, inference time, 54.06921911239624, qp time, 0, backward_time, 684.6898086071014
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.694654703140259
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.06921911239624
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,15.429469108581543,15.150586128234863,15.167706727981567,15.148508548736572,15.145007133483887,15.149906396865845,15.155110597610474,15.156649589538574,15.14744257926941,15.144350290298462,15.148728132247925,15.141332864761353,15.139930725097656,15.144422054290771,15.153162002563477,15.130579710006714,15.123335123062134,15.12986421585083,15.12343716621399,15.108447074890137,15.114218473434448,15.096349239349365,14.84958267211914,14.85563611984253,14.899626970291138,14.853016138076782,14.84301495552063,14.850324392318726,15.074787378311157,15.365761756896973,15.36423635482788,15.378509998321533,15.387990713119507,15.390370607376099,15.389216423034668,15.391110897064209,15.392749547958374,15.387932538986206,15.393760204315186,15.376508712768555,15.406784772872925,15.38445782661438,15.380890607833862,15.416845798492432,16.308149337768555
