Epoch, 7
Random seed, 0, forward time, 82.73901104927063, inference time, 790.613073348999, qp time, 0, backward_time, 140.3043932914734
forward time,0,0,11.357206583023071,11.539472579956055,11.755013704299927,11.936724185943604,12.068183660507202,12.070147275924683,12.012263059616089
inference time,0,0,105.7306158542633,107.70066452026367,110.44974327087402,113.28121447563171,116.09830808639526,117.99803423881531,119.35449290275574
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,20.418328523635864,20.120864152908325,19.988043308258057,19.952576875686646,19.96674656867981,19.921958208084106,19.93587565422058
