Epoch, 7
Random seed, 0, forward time, 8.108453750610352, inference time, 60.9867160320282, qp time, 0, backward_time, 64.28695678710938
forward time,0,0,0,0,0,0,0,0,8.108453750610352
inference time,0,0,0,0,0,0,0,0,60.9867160320282
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,9.181763172149658,9.098762273788452,9.093342304229736,9.112794876098633,9.061783075332642,9.024611711502075,9.713899374008179
