Epoch, 8
Random seed, 0, forward time, 13.8957679271698, inference time, 167.71695804595947, qp time, 0, backward_time, 123.7283182144165
forward time,0,0,0,0,0,0,0,0,0,13.8957679271698
inference time,0,0,0,0,0,0,0,0,0,167.71695804595947
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,15.356449365615845,15.355749130249023,15.352698564529419,15.263777494430542,15.247288942337036,15.26488184928894,15.301932334899902,16.585540533065796
