Epoch, 22
Random seed, 0, forward time, 560.6785044670105, inference time, 1407.7023532390594, qp time, 0, backward_time, 735.775557756424
forward time,0,0,25.862348556518555,25.85926103591919,25.84063959121704,25.718778133392334,25.436222314834595,25.437171697616577,25.434873580932617,25.416479110717773,25.407944202423096,25.42428469657898,25.393197298049927,25.400877475738525,25.415264129638672,25.40476632118225,25.40784192085266,25.417399168014526,25.397310495376587,25.401090145111084,25.39826464653015,25.409610271453857,25.408952713012695,25.385926961898804
inference time,0,0,58.91728949546814,58.22208380699158,59.49527883529663,60.419317960739136,60.92323136329651,61.84098792076111,62.02936577796936,62.72684335708618,63.35498881340027,63.65199542045593,64.47348213195801,64.88972020149231,65.03515028953552,65.66544008255005,65.9224967956543,66.35630130767822,66.85100531578064,66.99483180046082,67.01580047607422,67.74685192108154,67.44284844398499,67.727041721344
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,33.941261291503906,33.863046169281006,33.8593053817749,33.63719153404236,33.263256788253784,33.274946212768555,33.28089642524719,33.298431396484375,33.340227127075195,33.353140115737915,33.39391779899597,33.36911058425903,33.34600758552551,33.314393758773804,33.34614300727844,33.35110402107239,33.37956523895264,33.43995141983032,33.3932888507843,33.43003487586975,33.44674110412598,33.45359706878662
