Epoch, 40
Random seed, 0, forward time, 0.5513103008270264, inference time, 6.641578197479248, qp time, 0, backward_time, 15.702129125595093
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5513103008270264
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.641578197479248
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,0.40014052391052246,0.3920152187347412,0.3917117118835449,0.39299845695495605,0.39306020736694336,0.3926277160644531,0.392240047454834,0.39138174057006836,0.3913450241088867,0.39179158210754395,0.3901219367980957,0.39289188385009766,0.39092063903808594,0.39047932624816895,0.3899047374725342,0.3938171863555908,0.39008498191833496,0.3902416229248047,0.3912348747253418,0.39046502113342285,0.39048314094543457,0.39211463928222656,0.3933238983154297,0.3927302360534668,0.393721342086792,0.3925750255584717,0.3925130367279053,0.392059326171875,0.39284777641296387,0.3919837474822998,0.39261555671691895,0.39221906661987305,0.3921012878417969,0.39259910583496094,0.391585111618042,0.39093780517578125,0.3933870792388916,0.39057350158691406,0.3913538455963135,0.41093015670776367
