Epoch, 14
Random seed, 0, forward time, 14.090218305587769, inference time, 102.9063310623169, qp time, 0, backward_time, 25.66715121269226
forward time,0,0,1.0030806064605713,0.9943804740905762,1.0046801567077637,1.001676082611084,1.0044398307800293,1.0019736289978027,1.0019469261169434,1.0079014301300049,1.0050928592681885,1.0157532691955566,1.007035493850708,1.0070488452911377,1.0175914764404297,1.0176172256469727
inference time,0,0,7.214569330215454,7.147277593612671,7.2158167362213135,7.197896718978882,7.210689067840576,7.272243022918701,7.248318910598755,7.397382497787476,7.337115287780762,7.543163537979126,7.444376707077026,7.479804515838623,7.622288465499878,7.575388669967651
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,1.817570447921753,1.8128383159637451,1.8436295986175537,1.834540843963623,1.8429555892944336,1.840531587600708,1.8484020233154297,1.840707540512085,1.8348524570465088,1.824676513671875,1.8150200843811035,1.8249940872192383,1.8413748741149902,1.8450572490692139
