Epoch, 12
Random seed, 0, forward time, 2.437861680984497, inference time, 9.121739149093628, qp time, 0, backward_time, 32.75266480445862
forward time,0,0,0,0,0,0,0,0,0,0,0,0,0,2.437861680984497
inference time,0,0,0,0,0,0,0,0,0,0,0,0,0,9.121739149093628
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,2.713409900665283,2.7125072479248047,2.7178852558135986,2.718449354171753,2.7213966846466064,2.721204996109009,2.7220325469970703,2.72141432762146,2.7231357097625732,2.715756416320801,2.7191178798675537,2.8463544845581055
