Epoch, 7
Random seed, 0, forward time, 493.65363335609436, inference time, 43805.816764354706, qp time, 0, backward_time, 1316.1846222877502
forward time,0,0,70.17432999610901,71.0120701789856,71.66899633407593,71.0624475479126,70.21275401115417,70.36384987831116,69.1591854095459
inference time,0,0,5819.3951370716095,6095.733460187912,6248.703830242157,6463.701416015625,6376.046210050583,6462.715460777283,6339.521250009537
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,191.70650267601013,188.71454238891602,186.74125909805298,186.9954376220703,186.5088505744934,189.20496082305908,186.31306910514832
