Epoch, 8
Random seed, 0, forward time, 5.458791255950928, inference time, 212.00280833244324, qp time, 0, backward_time, 47.671162128448486
forward time,0,0,0,0,0,0,0,0,0,5.458791255950928
inference time,0,0,0,0,0,0,0,0,0,212.00280833244324
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,6.064452886581421,5.926029205322266,5.861608266830444,5.917428493499756,5.9073803424835205,5.90082311630249,5.904542684555054,6.188897132873535
