Epoch, 8
Random seed, 0, forward time, 11.334642171859741, inference time, 35.65001606941223, qp time, 0, backward_time, 19.09236478805542
forward time,0,0,1.390733003616333,1.411454677581787,1.412306308746338,1.4131300449371338,1.4009082317352295,1.4350762367248535,1.4273159503936768,1.4437177181243896
inference time,0,0,4.34131121635437,4.375988245010376,4.3874831199646,4.448169469833374,4.370437383651733,4.559199094772339,4.519947052001953,4.647480487823486
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,2.374873399734497,2.3787660598754883,2.380807638168335,2.372023820877075,2.3480615615844727,2.4137628078460693,2.394019365310669,2.4300501346588135
