Epoch, 8
Random seed, 0, forward time, 53.44262957572937, inference time, 2919.137524843216, qp time, 0, backward_time, 497.16070890426636
forward time,0,0,0,0,0,0,0,0,0,53.44262957572937
inference time,0,0,0,0,0,0,0,0,0,2919.137524843216
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,62.32818794250488,61.750426054000854,62.13085651397705,62.0456109046936,61.841381549835205,62.17598819732666,62.09162664413452,62.79663109779358
