Epoch, 8
Random seed, 0, forward time, 11.3882155418396, inference time, 1356.9637877941132, qp time, 0, backward_time, 118.2532811164856
forward time,0,0,0,0,0,0,0,0,0,11.3882155418396
inference time,0,0,0,0,0,0,0,0,0,1356.9637877941132
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,14.765507936477661,14.765898704528809,14.748811483383179,14.752042055130005,14.749362230300903,14.76203179359436,14.773086071014404,14.936540842056274
