Epoch, 8
Random seed, 0, forward time, 71.0298261642456, inference time, 248.96626949310303, qp time, 0, backward_time, 127.96988224983215
forward time,0,0,8.83276104927063,8.9760160446167,8.883021593093872,8.898028373718262,8.905606508255005,8.898924112319946,8.82185959815979,8.813608884811401
inference time,0,0,31.430338621139526,31.460415840148926,30.995206117630005,31.22663378715515,31.118314027786255,31.12637972831726,30.81254768371582,30.796433687210083
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,16.180633783340454,16.14070463180542,15.931917428970337,15.992939233779907,16.010734796524048,16.014649152755737,15.854032278060913,15.844270944595337
