Epoch, 7
Random seed, 0, forward time, 128.35619235038757, inference time, 431.5981683731079, qp time, 0, backward_time, 198.56996202468872
forward time,0,0,18.052537202835083,18.15488052368164,18.25804090499878,18.44780731201172,18.523203372955322,18.435978889465332,18.483744144439697
inference time,0,0,57.704339027404785,59.778236389160156,61.64563703536987,62.99713730812073,63.226388454437256,62.932517766952515,63.3139123916626
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,28.42471957206726,28.26954698562622,28.322516918182373,28.539885759353638,28.49504780769348,28.249173164367676,28.26907181739807
