Epoch, 7
Random seed, 0, forward time, 383.7450029850006, inference time, 2735.0245554447174, qp time, 0, backward_time, 533.0882506370544
forward time,0,0,53.86459994316101,54.27430772781372,54.47359347343445,54.86222004890442,55.226269245147705,55.40883755683899,55.63517498970032
inference time,0,0,340.25359296798706,360.3305525779724,376.8002414703369,395.0627157688141,412.4114000797272,418.46165108680725,431.7044014930725
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,75.8985664844513,75.6154088973999,75.92631483078003,76.27350664138794,76.13019609451294,76.60763502120972,76.63662266731262
