Epoch, 8
Random seed, 0, forward time, 4.273761510848999, inference time, 130.0070197582245, qp time, 0, backward_time, 37.60009169578552
forward time,0,0,0,0,0,0,0,0,0,4.273761510848999
inference time,0,0,0,0,0,0,0,0,0,130.0070197582245
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,4.847140789031982,4.648684501647949,4.742780685424805,4.7449750900268555,4.5959742069244385,4.641584634780884,4.548184871673584,4.830766916275024
