Epoch, 8
Random seed, 0, forward time, 14.503353595733643, inference time, 184.71338844299316, qp time, 0, backward_time, 26.41123366355896
forward time,0,0,1.8068451881408691,1.8140673637390137,1.8103907108306885,1.810889482498169,1.812608003616333,1.8203763961791992,1.809753656387329,1.818422794342041
inference time,0,0,22.229783296585083,22.486298322677612,22.90937304496765,22.85806703567505,23.36484694480896,23.57023525238037,23.39436626434326,23.900418281555176
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,3.428417205810547,3.3653790950775146,3.278391122817993,3.2649075984954834,3.278869390487671,3.2785325050354004,3.2496533393859863,3.2670834064483643
