Epoch, 8
Random seed, 0, forward time, 5.441023588180542, inference time, 220.5766658782959, qp time, 0, backward_time, 48.808536529541016
forward time,0,0,0,0,0,0,0,0,0,5.441023588180542
inference time,0,0,0,0,0,0,0,0,0,220.5766658782959
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,6.2996180057525635,6.04358983039856,6.016892910003662,6.044820547103882,6.042406320571899,6.046961307525635,6.063132286071777,6.251115322113037
