Epoch, 7
Random seed, 0, forward time, 8.018357992172241, inference time, 58.922829389572144, qp time, 0, backward_time, 63.29128289222717
forward time,0,0,0,0,0,0,0,0,8.018357992172241
inference time,0,0,0,0,0,0,0,0,58.922829389572144
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,9.566620588302612,8.841432094573975,8.822593212127686,8.85024094581604,8.88027834892273,8.849310874938965,9.480806827545166
