Epoch, 2
Random seed, 0, forward time, 191.089031457901, inference time, 23274.57242321968, qp time, 0, backward_time, 611.483433008194
forward time,0,0,96.66908621788025,94.41994524002075
inference time,0,0,11572.898692369461,11701.67373085022
qp time,0,0,0,0
backward time,0,0,311.23196482658386,300.2514681816101
