Epoch, 8
Random seed, 0, forward time, 4.3878185749053955, inference time, 137.31321907043457, qp time, 0, backward_time, 38.189690828323364
forward time,0,0,0,0,0,0,0,0,0,4.3878185749053955
inference time,0,0,0,0,0,0,0,0,0,137.31321907043457
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,5.312229871749878,5.22634220123291,4.923493146896362,4.424518823623657,4.426650524139404,4.420318126678467,4.4280877113342285,5.028050422668457
