Epoch, 8
Random seed, 0, forward time, 3.505974769592285, inference time, 81.15781736373901, qp time, 0, backward_time, 30.515376091003418
forward time,0,0,0,0,0,0,0,0,0,3.505974769592285
inference time,0,0,0,0,0,0,0,0,0,81.15781736373901
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,3.8686752319335938,3.6985177993774414,3.664158582687378,3.705214738845825,3.760895252227783,3.8911454677581787,3.9356701374053955,3.9910988807678223
