Epoch, 7
Random seed, 0, forward time, 20.73943257331848, inference time, 406.4383955001831, qp time, 0, backward_time, 168.82843732833862
forward time,0,0,0,0,0,0,0,0,20.73943257331848
inference time,0,0,0,0,0,0,0,0,406.4383955001831
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,24.05392861366272,24.003225564956665,23.93336057662964,24.026408672332764,23.973332405090332,23.964137315750122,24.874044179916382
