Epoch, 7
Random seed, 0, forward time, 8.209279537200928, inference time, 62.07283544540405, qp time, 0, backward_time, 63.7960159778595
forward time,0,0,0,0,0,0,0,0,8.209279537200928
inference time,0,0,0,0,0,0,0,0,62.07283544540405
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,9.084628343582153,8.989427328109741,8.976427555084229,8.981651306152344,8.987823724746704,8.988492965698242,9.787564754486084
