Epoch, 14
Random seed, 0, forward time, 24.95649743080139, inference time, 84.79342842102051, qp time, 0, backward_time, 34.74071478843689
forward time,0,0,1.7837858200073242,1.7828092575073242,1.7850492000579834,1.780440092086792,1.7828454971313477,1.7766447067260742,1.7798488140106201,1.7824809551239014,1.78300142288208,1.785060167312622,1.7767524719238281,1.7921578884124756,1.7851111888885498,1.7805099487304688
inference time,0,0,6.840398073196411,5.482685089111328,5.5411763191223145,5.597858428955078,5.735939264297485,5.690605878829956,5.937405109405518,6.035248756408691,6.128277778625488,6.243256330490112,6.228637933731079,6.371985673904419,6.4762303829193115,6.483723402023315
qp time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
backward time,0,0,2.5164926052093506,2.4786689281463623,2.483120918273926,2.477712631225586,2.4812612533569336,2.470838785171509,2.47674298286438,2.477611541748047,2.4778711795806885,2.481632947921753,2.4723684787750244,2.483934164047241,2.4850337505340576,2.4774246215820312
