Epoch, 8
Random seed, 0, forward time, 6.693892240524292, inference time, 348.5523428916931, qp time, 0, backward_time, 59.71340322494507
forward time,0,0,0,0,0,0,0,0,0,6.693892240524292
inference time,0,0,0,0,0,0,0,0,0,348.5523428916931
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,6.788797616958618,8.396920919418335,8.123821020126343,6.7243053913116455,6.664905548095703,6.712894678115845,8.543078899383545,7.758679151535034
