Epoch, 8
Random seed, 0, forward time, 92.4425036907196, inference time, 10394.505196332932, qp time, 0, backward_time, 305.27687788009644
forward time,0,0,11.521797895431519,11.438411712646484,11.513295650482178,11.595782279968262,11.49722957611084,11.56631588935852,11.635703086853027,11.673967599868774
inference time,0,0,1322.97172164917,1321.759202003479,1299.8068640232086,1309.1861679553986,1290.435075044632,1284.4767348766327,1282.9735639095306,1282.8958668708801
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,40.88461971282959,36.88164043426514,37.410412073135376,37.61415910720825,37.719661474227905,37.905046224594116,38.41319751739502,38.44814133644104
