Epoch, 8
Random seed, 0, forward time, 55.406975507736206, inference time, 312.6499300003052, qp time, 0, backward_time, 77.1972086429596
forward time,0,0,6.7160117626190186,6.796361207962036,6.823388338088989,6.884409427642822,7.065037488937378,7.090281963348389,7.011491537094116,7.019993782043457
inference time,0,0,36.75120782852173,37.201804399490356,37.70687937736511,38.498823404312134,39.602771282196045,40.595157861709595,40.82789897918701,41.46538686752319
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,9.39576244354248,9.473889589309692,9.568690538406372,9.598068475723267,9.773185014724731,9.835814714431763,9.800196647644043,9.751601219177246
