Epoch, 7
Random seed, 0, forward time, 9.032681703567505, inference time, 68.64411354064941, qp time, 0, backward_time, 67.96433591842651
forward time,0,0,0,0,0,0,0,0,9.032681703567505
inference time,0,0,0,0,0,0,0,0,68.64411354064941
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,9.132025003433228,9.06003713607788,10.606119871139526,10.299513578414917,9.030268430709839,9.105303287506104,10.73106861114502
