Epoch, 7
Random seed, 0, forward time, 2.046065330505371, inference time, 30.667686700820923, qp time, 0, backward_time, 16.52553105354309
forward time,0,0,0,0,0,0,0,0,2.046065330505371
inference time,0,0,0,0,0,0,0,0,30.667686700820923
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,2.42238187789917,2.275935173034668,2.332380533218384,2.37919545173645,2.3597300052642822,2.318927049636841,2.436980962753296
