Epoch, 8
Random seed, 0, forward time, 11.59705924987793, inference time, 1438.6728551387787, qp time, 0, backward_time, 120.07918882369995
forward time,0,0,0,0,0,0,0,0,0,11.59705924987793
inference time,0,0,0,0,0,0,0,0,0,1438.6728551387787
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,15.41276741027832,14.923330068588257,14.911669731140137,14.913151741027832,14.923975467681885,14.900975942611694,14.89665937423706,15.196659088134766
