Epoch, 8
Random seed, 0, forward time, 69.86334419250488, inference time, 244.94846963882446, qp time, 0, backward_time, 125.03148889541626
forward time,0,0,8.329807758331299,8.598724842071533,8.713553667068481,8.82754921913147,8.88021445274353,8.825892448425293,8.829914331436157,8.85768747329712
inference time,0,0,29.60334324836731,30.053001880645752,30.45638942718506,30.918621063232422,31.122204303741455,30.874745845794678,30.9352068901062,30.984956979751587
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,15.098592042922974,15.319021940231323,15.544416904449463,15.760188102722168,15.87912106513977,15.783578157424927,15.795923233032227,15.850647449493408
