Epoch, 7
Random seed, 0, forward time, 488.0163805484772, inference time, 42552.70532298088, qp time, 0, backward_time, 1329.6468558311462
forward time,0,0,68.9143898487091,68.59276723861694,68.66496896743774,70.71592283248901,70.77922415733337,70.40626120567322,69.94284629821777
inference time,0,0,5582.459426164627,5696.041374444962,5778.765446662903,6319.644097566605,6253.613320350647,6474.6265416145325,6447.555116176605
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,189.53182411193848,186.35795140266418,186.20353078842163,190.94857382774353,191.39898443222046,192.61650562286377,192.5894856452942
