Epoch, 8
Random seed, 0, forward time, 297.92883920669556, inference time, 1576.9027769565582, qp time, 0, backward_time, 418.72198724746704
forward time,0,0,36.92936635017395,36.6774423122406,36.987040519714355,37.47187280654907,37.25146842002869,37.32071399688721,37.545135259628296,37.74579954147339
inference time,0,0,173.7787480354309,186.72440457344055,198.38965845108032,203.02605891227722,201.88745212554932,202.8387155532837,205.17647647857666,205.08126282691956
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,52.53767371177673,52.00962805747986,52.41345548629761,52.5223274230957,52.30552792549133,52.20724368095398,52.42865514755249,52.297475814819336
