Epoch, 8
Random seed, 0, forward time, 14.001840353012085, inference time, 167.590491771698, qp time, 0, backward_time, 128.43906664848328
forward time,0,0,0,0,0,0,0,0,0,14.001840353012085
inference time,0,0,0,0,0,0,0,0,0,167.590491771698
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,16.107882261276245,16.404807329177856,15.986762285232544,16.054985523223877,16.083242416381836,15.666730165481567,15.62387752532959,16.51077914237976
