Epoch, 6
Random seed, 0, forward time, 8.894701957702637, inference time, 709.2510294914246, qp time, 0, backward_time, 62.94627809524536
forward time,0,0,0,0,0,0,0,8.894701957702637
inference time,0,0,0,0,0,0,0,709.2510294914246
qp time,0,0,0,0,0,0,0,0
backward time,0,0,10.517936706542969,10.423216819763184,10.431856393814087,10.457851886749268,10.425705671310425,10.68971061706543
