Epoch, 7
Random seed, 0, forward time, 14.253885269165039, inference time, 175.8912763595581, qp time, 0, backward_time, 112.74826240539551
forward time,0,0,0,0,0,0,0,0,14.253885269165039
inference time,0,0,0,0,0,0,0,0,175.8912763595581
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,16.00681471824646,16.002537965774536,15.896876573562622,15.930044889450073,16.042905807495117,16.004456996917725,16.864625453948975
