Epoch, 7
Random seed, 0, forward time, 15.098513841629028, inference time, 46.627466917037964, qp time, 0, backward_time, 23.878462553024292
forward time,0,0,2.1115589141845703,2.1408164501190186,2.1837143898010254,2.1638989448547363,2.171128273010254,2.1547939777374268,2.172602891921997
inference time,0,0,6.519659519195557,6.560640335083008,6.708580255508423,6.708510160446167,6.7114527225494385,6.6882164478302,6.730407476425171
qp time,0,0,0,0,0,0,0,0,0
backward time,0,0,3.431321859359741,3.368865728378296,3.4414782524108887,3.3958401679992676,3.4236388206481934,3.4018540382385254,3.41546368598938
