Epoch, 8
Random seed, 0, forward time, 225.98989605903625, inference time, 7077.301314592361, qp time, 0, backward_time, 399.89278864860535
forward time,0,0,28.29455304145813,28.015761613845825,28.03846287727356,28.075299501419067,28.018969774246216,28.348642349243164,28.44406509399414,28.754141807556152
inference time,0,0,793.5196712017059,800.3346025943756,849.2191047668457,872.3752024173737,881.4809122085571,968.268355846405,957.6215019226074,954.481963634491
qp time,0,0,0,0,0,0,0,0,0,0
backward time,0,0,51.58679747581482,49.908883810043335,49.96811771392822,49.76698875427246,49.46612477302551,49.82944631576538,49.788148403167725,49.57828140258789
