Random seed, 12,training loss, 1.4948465994426183, training defu, -0.4989952794517324,validating loss, 1.1546665906906128, validating defu, -0.2805695414543152,testing loss, 1.27182195186615, testing defu, -0.33904644995927813
Random seed, 3,training loss, 1.1728977646146501, training defu, -4.475047942570278,validating loss, 1.1567354917526245, validating defu, -4.339471054077149,testing loss, 1.1894420385360718, testing defu, -4.444465446472168
Random seed, 5,training loss, 0.7682921205248151, training defu, -3.4858416284833638,validating loss, 0.6595469951629639, validating defu, -3.3103378772735597,testing loss, 0.7629689335823059, testing defu, -3.5696115255355836
Random seed, 13,training loss, 0.735653715474265, training defu, -4.378861699785505,validating loss, 0.7087525129318237, validating defu, -4.415896987915039,testing loss, 0.6813055634498596, testing defu, -4.354035186767578
Random seed, 19,training loss, 0.7402011156082153, training defu, -4.687836565290179,validating loss, 0.818421196937561, validating defu, -4.696466255187988,testing loss, 0.8342564940452576, testing defu, -4.749767208099366
Random seed, 17,training loss, 1.0299716676984514, training defu, -2.9615352017538887,validating loss, 1.0790892124176026, validating defu, -2.7170611381530763,testing loss, 1.154908001422882, testing defu, -2.9284070253372194
Random seed, 9,training loss, 1.0323852130344935, training defu, -1.8073415449687413,validating loss, 0.9538103342056274, validating defu, -1.7660330772399901,testing loss, 1.1058596849441529, testing defu, -1.7480746388435364
Random seed, 16,training loss, 1.3143211228506906, training defu, -3.1078695229121616,validating loss, 1.263250970840454, validating defu, -3.123572301864624,testing loss, 1.1903355598449707, testing defu, -3.1623456954956053
Random seed, 21,training loss, 1.2395714146750314, training defu, -3.505505541392735,validating loss, 1.3998685359954834, validating defu, -3.2792266368865968,testing loss, 1.3370641231536866, testing defu, -3.540266418457031
Random seed, 25,training loss, 2.810875177383423, training defu, -4.122710452760969,validating loss, 2.1365735292434693, validating defu, -3.9399588108062744,testing loss, 2.134569251537323, testing defu, -4.095953845977784
Random seed, 20,training loss, 1.1465583937508719, training defu, -3.932928133010864,validating loss, 1.2923844814300538, validating defu, -3.8598134517669678,testing loss, 1.0637930393218995, testing defu, -3.8904571294784547
Random seed, 8,training loss, 0.8384674089295524, training defu, -5.278169223240444,validating loss, 0.770332670211792, validating defu, -5.073475456237793,testing loss, 0.6905206620693207, testing defu, -5.16478853225708
Random seed, 26,training loss, 0.7811533570289612, training defu, -1.7903387342180526,validating loss, 0.8142486810684204, validating defu, -1.8116129159927368,testing loss, 0.7583312869071961, testing defu, -1.7854938149452209
