Random seed, 1,training loss, 0.4800519875117711, training defu, -1.2140569925308227,validating loss, 0.5080368518829346, validating defu, -1.2395475387573243,testing loss, 0.4916865468025208, testing defu, -1.2100001931190492
Random seed, 3,training loss, 0.6384663888386317, training defu, -2.910086945125035,validating loss, 0.6368833065032959, validating defu, -2.970537281036377,testing loss, 0.6536225080490112, testing defu, -2.775476312637329
Random seed, 10,training loss, 0.6354076317378453, training defu, -4.192549800872802,validating loss, 0.5150719165802002, validating defu, -4.073899555206299,testing loss, 0.5729089975357056, testing defu, -4.1424635887146
Random seed, 4,training loss, 0.42164560726710726, training defu, -4.398610482897078,validating loss, 0.4453850507736206, validating defu, -4.368742179870606,testing loss, 0.3675431847572327, testing defu, -4.438777685165405
Random seed, 6,training loss, 0.6191795144762312, training defu, -4.641183512551444,validating loss, 0.8296533823013306, validating defu, -4.8125707626342775,testing loss, 0.6488890528678894, testing defu, -4.596347045898438
Random seed, 7,training loss, 0.6283843381064279, training defu, -4.2309926237378805,validating loss, 0.6892336845397949, validating defu, -4.094905376434326,testing loss, 0.6946821331977844, testing defu, -4.344236040115357
Random seed, 8,training loss, 0.3630490013531276, training defu, -1.6614940575190953,validating loss, 0.44660631418228147, validating defu, -1.6796422243118285,testing loss, 0.4839173197746277, testing defu, -1.663884425163269
Random seed, 11,training loss, 0.3938209601811, training defu, -1.7982501200267247,validating loss, 0.4171526074409485, validating defu, -1.779578948020935,testing loss, 0.4633031070232391, testing defu, -1.8469286561012268
Random seed, 14,training loss, 0.4308019518852234, training defu, -3.9797504833766393,validating loss, 0.46957714557647706, validating defu, -3.9665759563446046,testing loss, 0.4450515866279602, testing defu, -3.9737909555435182
Random seed, 18,training loss, 0.8462826762880598, training defu, -2.9178886481693813,validating loss, 0.9989300012588501, validating defu, -3.310618686676025,testing loss, 0.832921051979065, testing defu, -3.0389451026916503
Random seed, 20,training loss, 0.42193838698523384, training defu, -0.8828999076570784,validating loss, 0.30855884552001955, validating defu, -0.8694446444511413,testing loss, 0.2454653799533844, testing defu, -0.8843927085399628
Random seed, 5,training loss, 0.5799200126102992, training defu, -4.040539400918143,validating loss, 0.5151937484741211, validating defu, -4.065544652938843,testing loss, 0.6284994840621948, testing defu, -4.005083847045898
Random seed, 13,training loss, 0.3955963918140956, training defu, -0.6145023269312723,validating loss, 0.4554037570953369, validating defu, -0.6002426743507385,testing loss, 0.45529540777206423, testing defu, -0.6097343623638153
Random seed, 17,training loss, 0.20916608912604195, training defu, -2.7809914248330254,validating loss, 0.187445330619812, validating defu, -2.8080819129943846,testing loss, 0.23636468648910522, testing defu, -2.794980502128601
Random seed, 16,training loss, 0.471286450113569, training defu, -3.171055500847953,validating loss, 0.4687118768692017, validating defu, -3.206328010559082,testing loss, 0.5661858201026917, testing defu, -3.275986647605896
Random seed, 19,training loss, 0.39495156492505756, training defu, -4.564415087018694,validating loss, 0.41705031394958497, validating defu, -4.571405029296875,testing loss, 0.4648489117622375, testing defu, -4.646320724487305
Random seed, 2,training loss, 0.844744212286813, training defu, -3.323984582083566,validating loss, 0.8476043224334717, validating defu, -3.262311506271362,testing loss, 0.9832530975341797, testing defu, -3.3812350273132323
Random seed, 25,training loss, 0.9603280544281005, training defu, -1.3669726269585745,validating loss, 1.131089210510254, validating defu, -1.2811979293823241,testing loss, 1.068768310546875, testing defu, -1.436621630191803
Random seed, 23,training loss, 0.5121589711734227, training defu, -3.84759840965271,validating loss, 0.5270618796348572, validating defu, -3.969150161743164,testing loss, 0.49385015964508056, testing defu, -3.7864829301834106
Random seed, 24,training loss, 0.7348333120346069, training defu, -2.246137911932809,validating loss, 0.785712718963623, validating defu, -2.0018925428390504,testing loss, 0.7542096495628356, testing defu, -2.3467411637306212
Random seed, 9,training loss, 0.32707885674067905, training defu, -1.850422842161996,validating loss, 0.5176191329956055, validating defu, -1.7486514806747437,testing loss, 0.6253724575042725, testing defu, -1.9588746786117555
Random seed, 26,training loss, 0.8573445422308785, training defu, -1.774869680404663,validating loss, 0.6746863603591919, validating defu, -1.8106340646743775,testing loss, 0.7594820261001587, testing defu, -1.7830427289009094
Random seed, 28,training loss, 0.6992798805236816, training defu, -2.6228091308048795,validating loss, 0.6120026588439942, validating defu, -2.6199251651763915,testing loss, 0.6815500974655151, testing defu, -2.5974203824996946
Random seed, 22,training loss, 0.6126842498779297, training defu, -2.252074078151158,validating loss, 0.6451610326766968, validating defu, -2.2220577716827394,testing loss, 0.7417843222618103, testing defu, -2.2875268936157225
Random seed, 12,training loss, 0.5392401252474104, training defu, -4.6736281258719305,validating loss, 0.45162527561187743, validating defu, -4.551038455963135,testing loss, 0.5590789079666137, testing defu, -4.437763428688049
Random seed, 29,training loss, 0.7811440467834473, training defu, -3.287609672546387,validating loss, 0.7840894460678101, validating defu, -3.242745780944824,testing loss, 0.652398681640625, testing defu, -3.2702751636505125
Random seed, 15,training loss, 0.5710810150418962, training defu, -0.9589924437659127,validating loss, 0.8605158805847168, validating defu, -1.0711975693702698,testing loss, 0.8997798204421997, testing defu, -1.1185081541538238
Random seed, 30,training loss, 0.5960087776184082, training defu, -3.208056606565203,validating loss, 0.5671772480010986, validating defu, -3.217230463027954,testing loss, 0.5775673627853394, testing defu, -3.220915746688843
Random seed, 21,training loss, 0.3297598430088588, training defu, -3.5268594878060475,validating loss, 0.34417707920074464, validating defu, -3.403886079788208,testing loss, 0.4013574719429016, testing defu, -3.5798561334609986
