Random seed, 14,training loss, 2.1485592297145297, training defu, -5.251370198386056, training opt, -4.627438810893468, validating loss, 2.129855155944824, validating defu, -5.327997016906738, validating opt, -4.728229618072509,testing loss, 2.188533163070679, testing defu, -5.280606508255005, testing opt, -4.612547731399536
Random seed, 28,training loss, 1.2439589091709682, training defu, -5.441167967660086, training opt, -4.874327482495989, validating loss, 1.2796659469604492, validating defu, -5.6473695755004885, validating opt, -4.976163578033447,testing loss, 1.4373041629791259, testing defu, -5.537109518051148, testing opt, -4.976813077926636
Random seed, 21,training loss, 2.0912759644644603, training defu, -5.517624378204346, training opt, -4.761682319641113, validating loss, 2.060252285003662, validating defu, -5.672010326385498, validating opt, -4.959857082366943,testing loss, 2.2676855087280274, testing defu, -5.26886682510376, testing opt, -4.4394652366638185
Random seed, 1,training loss, 1.7622360842568534, training defu, -4.366811207362583, training opt, -3.8514079911368233, validating loss, 1.8175083160400392, validating defu, -4.302648258209229, validating opt, -3.7597596645355225,testing loss, 1.941170334815979, testing defu, -4.347454595565796, testing opt, -3.7252140283584594
Random seed, 20,training loss, 1.694332354409354, training defu, -4.974454416547503, training opt, -4.531222609111241, validating loss, 1.6904321670532227, validating defu, -4.980133056640625, validating opt, -4.245977115631104,testing loss, 1.777642273902893, testing defu, -4.863264894485473, testing opt, -4.384374380111694
Random seed, 15,training loss, 2.7527327810015, training defu, -5.450817734854562, training opt, -4.753768348693848, validating loss, 2.7677783966064453, validating defu, -5.5167769432067875, validating opt, -4.921413993835449,testing loss, 2.762899923324585, testing defu, -5.610955095291137, testing opt, -4.979645252227783
Random seed, 12,training loss, 2.311157349177769, training defu, -2.341595711026873, training opt, -2.1645691871643065, validating loss, 2.492057228088379, validating defu, -2.31939435005188, validating opt, -2.1445493698120117,testing loss, 2.2787592887878416, testing defu, -2.304797148704529, testing opt, -2.130415165424347
Random seed, 29,training loss, 3.2833260127476285, training defu, -3.2776832239968434, training opt, -2.493793487548828, validating loss, 3.3839899063110352, validating defu, -3.2119573593139648, validating opt, -2.5171932220458983,testing loss, 3.225602865219116, testing defu, -3.2886799335479737, testing opt, -2.4474998235702516
Random seed, 4,training loss, 1.843179362160819, training defu, -3.7872979709080288, training opt, -3.530029821395874, validating loss, 2.0877561569213867, validating defu, -3.8609463214874267, validating opt, -3.57202033996582,testing loss, 1.9109067440032959, testing defu, -3.7453094244003298, testing opt, -3.4693777084350588
Random seed, 6,training loss, 2.320137691497803, training defu, -6.332625784192767, training opt, -5.519482939583915, validating loss, 2.174752712249756, validating defu, -6.419509410858154, validating opt, -5.8077925682067875,testing loss, 2.4579078435897825, testing defu, -6.296418046951294, testing opt, -5.451268482208252
Random seed, 25,training loss, 2.681272806440081, training defu, -4.931745392935617, training opt, -4.194752883911133, validating loss, 2.634222221374512, validating defu, -5.053004360198974, validating opt, -4.1573042392730715,testing loss, 2.5664527893066404, testing defu, -4.978098773956299, testing opt, -4.212554931640625
