Random seed, 20
mode, epoch, average loss, defender utility
training, -1, 2.0435878208705357e-08, -1.8308727979660033, 0
validating, -1, 0.0, -1.8472143411636353, 0
testing, -1, 4.1723251342773435e-08, -1.8380958437919617, 0
training, 0, 1.044946813583374, -2.0321755749838695, 0
validating, 0, 1.0803706884384154, -2.090646266937256, 0
testing, 0, 1.0307234942913055, -2.07228844165802, 0
training, 1, 0.8262538194656373, -1.9594257729394096, 0
validating, 1, 0.7507147550582886, -1.9888097286224364, 0
testing, 1, 0.6715603709220886, -1.9617031931877136, 0
training, 2, 0.5903005225317819, -1.8888668332781111, 0
validating, 2, 0.5437415361404419, -1.8616939783096313, 0
testing, 2, 0.45037261247634885, -1.8414710879325866, 0
training, 3, 0.5079316990716117, -1.8425585508346558, 0
validating, 3, 0.5226849794387818, -1.8488325119018554, 0
testing, 3, 0.4223242998123169, -1.84118812084198, 0
training, 4, 0.5019772529602051, -1.8424689258847917, 0
validating, 4, 0.5194676637649536, -1.848831057548523, 0
testing, 4, 0.4178725481033325, -1.8412019729614257, 0
training, 5, 0.5011072260992867, -1.8424284764698573, 0
validating, 5, 0.5180957078933716, -1.8488284587860107, 0
testing, 5, 0.4128106117248535, -1.841189980506897, 0
training, 6, 0.49574125153677806, -1.842406041281564, 0
validating, 6, 0.5127003431320191, -1.8488331317901612, 0
testing, 6, 0.40408594608306886, -1.8412316679954528, 0
training, 7, 0.4926481417247227, -1.8423574583871023, 0
validating, 7, 0.5121421098709107, -1.848828172683716, 0
testing, 7, 0.40281790494918823, -1.8411936163902283, 0
training, 8, 0.49448038509913855, -1.8423150403159005, 0
validating, 8, 0.5117190837860107, -1.848861074447632, 0
testing, 8, 0.40035597085952757, -1.8411465287208557, 0
training, 9, 0.489218418938773, -1.8424092394965035, 0
validating, 9, 0.5096615076065063, -1.8488787889480591, 0
testing, 9, 0.39704763889312744, -1.841166079044342, 0
training, 10, 0.4919884238924299, -1.8423133781978063, 0
validating, 10, 0.5133148670196533, -1.849027156829834, 0
testing, 10, 0.39744415283203127, -1.8411373257637025, 0
training, 11, 0.4918079478400094, -1.8414000068392073, 0
validating, 11, 0.5040417671203613, -1.8490941762924193, 0
testing, 11, 0.39299272298812865, -1.8403770923614502, 0
training, 12, 0.48254571982792444, -1.8423420701708113, 0
validating, 12, 0.4988080024719238, -1.848828339576721, 0
testing, 12, 0.3861944913864136, -1.8410861849784852, 0
training, 13, 0.48702800273895264, -1.8421988248825074, 0
validating, 13, 0.5069880008697509, -1.849328303337097, 0
testing, 13, 0.3928145170211792, -1.8403500080108643, 0
training, 14, 0.48974672045026507, -1.8412979739052908, 0
validating, 14, 0.5163257122039795, -1.8639447927474975, 0
testing, 14, 0.39497143030166626, -1.8401698827743531, 0
training, 15, 0.49140633514949256, -1.840816136768886, 0
validating, 15, 0.5034325838088989, -1.8493474006652832, 0
testing, 15, 0.38561387062072755, -1.8402865886688233, 0
training, 16, 0.482870888710022, -1.8411779539925712, 0
validating, 16, 0.5068482637405396, -1.8526585578918457, 0
testing, 16, 0.3876576781272888, -1.8402416110038757, 0
training, 17, 0.4854073660714286, -1.8410559381757463, 0
validating, 17, 0.5093084812164307, -1.8530925512313843, 0
testing, 17, 0.3888277530670166, -1.840240216255188, 0
training, 18, 0.4929201126098633, -1.8415412425994873, 0
validating, 18, 0.5124679327011108, -1.8497026443481446, 0
testing, 18, 0.37859406471252444, -1.8410061836242675, 0
training, 19, 0.4950930152620588, -1.8413088151386805, 0
validating, 19, 0.5080610752105713, -1.8495577096939086, 0
testing, 19, 0.37195563316345215, -1.8410354614257813, 0
training, 20, 0.4882330621991839, -1.8409741640090942, 0
validating, 20, 0.4916417360305786, -1.8495226860046388, 0
testing, 20, 0.36497519016265867, -1.840239679813385, 0
