Random seed, 2,training loss, 5.1131201880318775, training defu, -5.717526027134487, training opt, -5.183158711024693, validating loss, 5.461559867858886, validating defu, -5.67172384262085, validating opt, -5.153999614715576,testing loss, 4.98795256614685, testing defu, -5.769978857040405, testing opt, -5.29794716835022
Random seed, 26,training loss, 5.327260426112583, training defu, -5.208710779462542, training opt, -4.588118307931083, validating loss, 5.061098098754883, validating defu, -5.247639942169189, validating opt, -4.6842316627502445,testing loss, 5.530832672119141, testing defu, -5.29508867263794, testing opt, -4.604901123046875
Random seed, 11,training loss, 4.762835829598563, training defu, -6.634112467084612, training opt, -6.041271890912737, validating loss, 4.34725513458252, validating defu, -6.715702533721924, validating opt, -6.010467624664306,testing loss, 4.835291004180908, testing defu, -6.596616315841675, testing opt, -5.976323652267456
Random seed, 20,training loss, 7.226381247384207, training defu, -5.788521902901786, training opt, -5.001341002328055, validating loss, 6.026505470275879, validating defu, -5.83917989730835, validating opt, -5.32733907699585,testing loss, 6.357861614227295, testing defu, -5.7677055358886715, testing opt, -5.134693288803101
Random seed, 19,training loss, 6.70949034009661, training defu, -5.684048897879464, training opt, -5.015615109034947, validating loss, 7.332640075683594, validating defu, -5.5553689956665036, validating opt, -5.003640079498291,testing loss, 6.7725653648376465, testing defu, -5.596134757995605, testing opt, -4.9987711906433105
Random seed, 9,training loss, 7.954890278407506, training defu, -5.413628046853201, training opt, -4.68803950718471, validating loss, 7.014020729064941, validating defu, -5.422747230529785, validating opt, -4.821473503112793,testing loss, 7.536223316192627, testing defu, -5.10855884552002, testing opt, -4.4964337825775145
Random seed, 3,training loss, 6.139870262145996, training defu, -7.287336308615548, training opt, -6.519284847804478, validating loss, 6.558426856994629, validating defu, -7.13635778427124, validating opt, -6.402734851837158,testing loss, 6.240298080444336, testing defu, -7.240665292739868, testing opt, -6.504604816436768
Random seed, 25,training loss, 6.92535046168736, training defu, -5.969538225446429, training opt, -5.372127996172224, validating loss, 6.8934284210205075, validating defu, -5.93842716217041, validating opt, -5.3219313621521,testing loss, 6.5382129669189455, testing defu, -6.022372245788574, testing opt, -5.449143505096435
Random seed, 30,training loss, 7.419872883387974, training defu, -5.589139665876116, training opt, -5.082445199148996, validating loss, 6.669012451171875, validating defu, -5.62407693862915, validating opt, -5.176900386810303,testing loss, 7.260646533966065, testing defu, -5.565631580352783, testing opt, -5.162518119812011
Random seed, 29,training loss, 5.3416041510445735, training defu, -5.582520416804722, training opt, -5.07248101915632, validating loss, 5.330452632904053, validating defu, -5.681796836853027, validating opt, -5.150620555877685,testing loss, 5.383811902999878, testing defu, -5.553481006622315, testing opt, -5.087576389312744
Random seed, 27,training loss, 17.18746418271746, training defu, -5.941591480800084, training opt, -5.141793550763811, validating loss, 4.991082572937012, validating defu, -5.622178173065185, validating opt, -5.190591049194336,testing loss, 4.601669073104858, testing defu, -5.672580099105835, testing opt, -5.161739683151245
Random seed, 4,training loss, 5.122618280138288, training defu, -6.0944273403712685, training opt, -5.4012650217328755, validating loss, 5.312327575683594, validating defu, -6.1377284049987795, validating opt, -5.531818008422851,testing loss, 5.03383502960205, testing defu, -6.009544610977173, testing opt, -5.4150317192077635
Random seed, 7,training loss, 6.179657854352679, training defu, -5.619678374699184, training opt, -5.456033624921527, validating loss, 6.113731956481933, validating defu, -5.510350322723388, validating opt, -5.417104625701905,testing loss, 6.142946100234985, testing defu, -5.561262035369873, testing opt, -5.414183664321899
Random seed, 17,training loss, 7.153446851457868, training defu, -5.55684415272304, training opt, -4.879739488874163, validating loss, 7.199063491821289, validating defu, -5.414563941955566, validating opt, -4.804456043243408,testing loss, 7.570901584625244, testing defu, -5.486212825775146, testing opt, -4.747032642364502
Random seed, 18,training loss, 6.326360184805734, training defu, -7.218406568254744, training opt, -6.5434700284685405, validating loss, 6.36674919128418, validating defu, -7.124880695343018, validating opt, -6.428588390350342,testing loss, 6.320179080963134, testing defu, -7.223942613601684, testing opt, -6.566575765609741
Random seed, 21,training loss, 6.006491334097726, training defu, -5.838528592245919, training opt, -5.336530358450753, validating loss, 6.086045455932617, validating defu, -5.814378643035889, validating opt, -5.326621055603027,testing loss, 6.0446038246154785, testing defu, -5.884622621536255, testing opt, -5.374270009994507
Random seed, 6,training loss, 5.926434285300118, training defu, -6.174381978171212, training opt, -5.480235045296805, validating loss, 5.595350742340088, validating defu, -6.126412296295166, validating opt, -5.464406967163086,testing loss, 5.69734296798706, testing defu, -6.223260164260864, testing opt, -5.635769844055176
Random seed, 22,training loss, 5.661627020154681, training defu, -5.2151663099016465, training opt, -4.844249793461391, validating loss, 5.812374305725098, validating defu, -5.222428321838379, validating opt, -4.8614036560058596,testing loss, 5.532617378234863, testing defu, -5.244919681549073, testing opt, -4.814052581787109
Random seed, 12,training loss, 7.468633951459612, training defu, -6.008640847887311, training opt, -5.366677992684501, validating loss, 7.311669921875, validating defu, -6.02449893951416, validating opt, -5.332259750366211,testing loss, 7.237724018096924, testing defu, -6.095864391326904, testing opt, -5.35663161277771
Random seed, 16,training loss, 7.723107147216797, training defu, -4.990422998155866, training opt, -4.437081841060094, validating loss, 7.605737113952637, validating defu, -5.057156944274903, validating opt, -4.523061466217041,testing loss, 7.853293132781983, testing defu, -4.972174215316772, testing opt, -4.413214778900146
Random seed, 15,training loss, 6.377262306213379, training defu, -6.524122837611607, training opt, -6.065884413037981, validating loss, 6.350699996948242, validating defu, -6.42128849029541, validating opt, -6.074050617218018,testing loss, 6.558427143096924, testing defu, -6.661375331878662, testing opt, -5.977816009521485
Random seed, 5,training loss, 6.119244561876569, training defu, -6.4682123047964915, training opt, -6.0156721660069055, validating loss, 5.920301818847657, validating defu, -6.435366439819336, validating opt, -6.014310550689697,testing loss, 6.173208713531494, testing defu, -6.471519899368286, testing opt, -5.969134140014648
Random seed, 10,training loss, 5.7718141010829385, training defu, -5.363952091761997, training opt, -4.867534623827253, validating loss, 5.928967475891113, validating defu, -5.306448554992675, validating opt, -4.783735656738282,testing loss, 5.889491081237793, testing defu, -5.3731988906860355, testing opt, -4.909444999694824
Random seed, 23,training loss, 5.948563630240304, training defu, -4.567483397892543, training opt, -4.340332153865269, validating loss, 6.244719505310059, validating defu, -4.542366409301758, validating opt, -4.3417637825012205,testing loss, 5.856898307800293, testing defu, -4.565219736099243, testing opt, -4.345041561126709
Random seed, 28,training loss, 7.254313823154995, training defu, -5.9751129150390625, training opt, -5.610088757106236, validating loss, 7.41081428527832, validating defu, -5.9715649604797365, validating opt, -5.67685079574585,testing loss, 7.041750907897949, testing defu, -5.951695919036865, testing opt, -5.652543687820435
Random seed, 24,training loss, 5.5258644104003904, training defu, -6.437800775255476, training opt, -5.632891505105155, validating loss, 5.682061004638672, validating defu, -6.386237907409668, validating opt, -5.53297233581543,testing loss, 5.30513334274292, testing defu, -6.243112850189209, testing opt, -5.559116983413697
Random seed, 13,training loss, 7.88691189629691, training defu, -5.698227977752685, training opt, -5.015370055607387, validating loss, 7.972286796569824, validating defu, -5.380337905883789, validating opt, -4.789272212982178,testing loss, 7.826317310333252, testing defu, -5.675033521652222, testing opt, -4.9968235969543455
