Random seed, 1,training loss, 3.340365627833775, training defu, -6.657013893127441, training opt, -5.934407479422433, validating loss, 3.3689631462097167, validating defu, -6.525096035003662, validating opt, -5.9818521499633786,testing loss, 3.4580276012420654, testing defu, -6.575525617599487, testing opt, -5.948822736740112
Random seed, 6,training loss, 3.7476002011980327, training defu, -5.442967060634068, training opt, -4.812524911335537, validating loss, 3.86716890335083, validating defu, -5.393327808380127, validating opt, -4.900107192993164,testing loss, 3.664847183227539, testing defu, -5.471202278137207, testing opt, -4.920016431808472
Random seed, 4,training loss, 2.0580043860844204, training defu, -5.852804143088204, training opt, -5.2806106703622, validating loss, 2.4293814659118653, validating defu, -5.817376041412354, validating opt, -5.146362018585205,testing loss, 2.0246474742889404, testing defu, -5.845673751831055, testing opt, -5.292423295974731
Random seed, 20,training loss, 3.562867982046945, training defu, -5.822243091038295, training opt, -5.030692904336112, validating loss, 3.8824092864990236, validating defu, -5.8091107368469235, validating opt, -4.912471866607666,testing loss, 3.483024072647095, testing defu, -5.975372695922852, testing opt, -5.151198196411133
Random seed, 5,training loss, 3.232796355656215, training defu, -4.418455178397043, training opt, -3.768648386001587, validating loss, 3.255130100250244, validating defu, -4.295493412017822, validating opt, -3.642063856124878,testing loss, 3.1304606199264526, testing defu, -4.484968948364258, testing opt, -3.6074939250946043
Random seed, 9,training loss, 4.198005322047642, training defu, -5.015622656685966, training opt, -3.9064792224339078, validating loss, 4.338475894927979, validating defu, -4.851423454284668, validating opt, -3.7533727169036863,testing loss, 3.8398420333862306, testing defu, -5.036201333999633, testing opt, -3.7825706720352175
Random seed, 8,training loss, 4.511438281195504, training defu, -6.49560695375715, training opt, -5.576329857962472, validating loss, 2.817820358276367, validating defu, -6.27304973602295, validating opt, -5.574236488342285,testing loss, 3.0295193672180174, testing defu, -6.214528226852417, testing opt, -5.4849385738372805
Random seed, 22,training loss, 2.42086729322161, training defu, -6.142460686819894, training opt, -5.4098827770778115, validating loss, 2.2992148399353027, validating defu, -5.993093490600586, validating opt, -5.2116169929504395,testing loss, 2.3750662803649902, testing defu, -6.1167844295501705, testing opt, -5.340116930007935
Random seed, 10,training loss, 3.1974643434797017, training defu, -6.258018943241664, training opt, -5.465714114052909, validating loss, 3.2275728225708007, validating defu, -6.229964733123779, validating opt, -5.417941665649414,testing loss, 3.163226509094238, testing defu, -6.217537832260132, testing opt, -5.471749353408813
Random seed, 19,training loss, 4.41658867427281, training defu, -5.499245480128697, training opt, -4.779537800380162, validating loss, 4.251040458679199, validating defu, -5.715995025634766, validating opt, -4.9814887046813965,testing loss, 4.373716259002686, testing defu, -5.593352794647217, testing opt, -4.860250949859619
Random seed, 23,training loss, 3.9250610079084125, training defu, -5.97217332295009, training opt, -5.297821957724435, validating loss, 3.89173002243042, validating defu, -5.918501853942871, validating opt, -5.36137113571167,testing loss, 3.9723088264465334, testing defu, -5.992770433425903, testing opt, -5.311641550064087
Random seed, 7,training loss, 3.093165465763637, training defu, -4.0459872858864925, training opt, -3.8775504452841623, validating loss, 3.074557590484619, validating defu, -4.307472229003906, validating opt, -4.151155805587768,testing loss, 3.265659046173096, testing defu, -4.151567149162292, testing opt, -3.90468168258667
Random seed, 16,training loss, 3.102086080823626, training defu, -6.102639034816197, training opt, -5.341851397923061, validating loss, 3.41308650970459, validating defu, -5.963342094421387, validating opt, -5.245408153533935,testing loss, 3.250433015823364, testing defu, -6.1399754047393795, testing opt, -5.312045907974243
Random seed, 25,training loss, 3.3475553512573244, training defu, -5.901000853947231, training opt, -5.073841217585972, validating loss, 3.5196558952331545, validating defu, -5.7143885612487795, validating opt, -4.922097396850586,testing loss, 3.568714237213135, testing defu, -5.84353404045105, testing opt, -4.965523386001587
Random seed, 18,training loss, 2.829130799429757, training defu, -5.759368201664516, training opt, -5.133338328770229, validating loss, 2.639885425567627, validating defu, -5.636291790008545, validating opt, -5.082259845733643,testing loss, 2.8725839614868165, testing defu, -5.692133855819702, testing opt, -5.13204607963562
Random seed, 26,training loss, 3.060219396863665, training defu, -6.192248548780169, training opt, -5.308802195957729, validating loss, 3.4212060928344727, validating defu, -6.093369007110596, validating opt, -5.310071659088135,testing loss, 3.4158662796020507, testing defu, -6.046968936920166, testing opt, -5.203327608108521
Random seed, 2,training loss, 3.6491949353899273, training defu, -4.898957715715681, training opt, -4.611748777117048, validating loss, 3.5547571182250977, validating defu, -4.921221160888672, validating opt, -4.552027225494385,testing loss, 3.6688523292541504, testing defu, -4.896891355514526, testing opt, -4.585558700561523
Random seed, 15,training loss, 2.6288986342293876, training defu, -7.28079309463501, training opt, -6.55032275063651, validating loss, 2.7931941986083983, validating defu, -7.266132354736328, validating opt, -6.60719575881958,testing loss, 2.7421854972839355, testing defu, -7.237088060379028, testing opt, -6.489955949783325
Random seed, 3,training loss, 2.7466526440211703, training defu, -5.406194618770054, training opt, -4.840815026419503, validating loss, 2.7143068313598633, validating defu, -5.3989418029785154, validating opt, -4.848139095306396,testing loss, 2.650731086730957, testing defu, -5.410805368423462, testing opt, -4.949918985366821
Random seed, 27,training loss, 3.406125511441912, training defu, -5.562752859933036, training opt, -4.902682535988944, validating loss, 3.540349769592285, validating defu, -5.3822829246521, validating opt, -4.73457088470459,testing loss, 3.5216774940490723, testing defu, -5.555486392974854, testing opt, -4.885316801071167
Random seed, 13,training loss, 3.120716680799212, training defu, -5.695877470288958, training opt, -5.154866436549596, validating loss, 2.948769950866699, validating defu, -5.908819484710693, validating opt, -5.314883136749268,testing loss, 3.2565629482269287, testing defu, -5.636395645141602, testing opt, -5.061475610733032
Random seed, 24,training loss, 4.150298282078334, training defu, -5.6199240956987655, training opt, -4.777451542445592, validating loss, 4.04212646484375, validating defu, -5.4744478225708, validating opt, -4.71216516494751,testing loss, 4.225047302246094, testing defu, -5.563302326202392, testing opt, -4.792104911804199
Random seed, 14,training loss, 3.3651883125305178, training defu, -5.639829662867955, training opt, -5.2921116828918455, validating loss, 3.3230999946594237, validating defu, -5.81772813796997, validating opt, -5.3475078582763675,testing loss, 3.247823715209961, testing defu, -5.828563213348389, testing opt, -5.427893590927124
Random seed, 21,training loss, 2.5862565858023507, training defu, -5.854103851318359, training opt, -5.100522177559989, validating loss, 2.4459901809692384, validating defu, -6.1389336585998535, validating opt, -5.270665454864502,testing loss, 2.5362475395202635, testing defu, -5.715793180465698, testing opt, -4.880028772354126
Random seed, 28,training loss, 4.466326441083636, training defu, -5.340868418557303, training opt, -4.064556278501239, validating loss, 4.784383010864258, validating defu, -5.379510402679443, validating opt, -3.6275826930999755,testing loss, 4.063430595397949, testing defu, -5.439670515060425, testing opt, -4.341192770004272
Random seed, 17,training loss, 3.409749358040946, training defu, -4.337159545081002, training opt, -4.007654673712594, validating loss, 3.5390758514404297, validating defu, -4.291757297515869, validating opt, -3.88923716545105,testing loss, 3.6081953048706055, testing defu, -4.413242816925049, testing opt, -3.8049822568893434
Random seed, 29,training loss, 3.1940495763506207, training defu, -5.156887381417411, training opt, -4.73332234110151, validating loss, 3.2032407760620116, validating defu, -5.162701416015625, validating opt, -4.841261291503907,testing loss, 3.4928993225097655, testing defu, -5.0821362972259525, testing opt, -4.76052680015564
Random seed, 12,training loss, 4.438344737461635, training defu, -5.64596723828997, training opt, -5.0521435601370674, validating loss, 4.4069160461425785, validating defu, -5.963288497924805, validating opt, -5.1647693634033205,testing loss, 4.722737979888916, testing defu, -5.79333462715149, testing opt, -4.932790803909302
Random seed, 30,training loss, 3.1585475785391672, training defu, -4.973177283150809, training opt, -4.578956467764718, validating loss, 3.238892364501953, validating defu, -5.006524562835693, validating opt, -4.544615650177002,testing loss, 3.3205212116241456, testing defu, -4.922368812561035, testing opt, -4.450583457946777
Random seed, 11,training loss, 3.1753902571541923, training defu, -5.207562691824776, training opt, -4.56022310256958, validating loss, 3.211749267578125, validating defu, -5.2412995338439945, validating opt, -4.5735663890838625,testing loss, 3.346577215194702, testing defu, -5.310753631591797, testing opt, -4.556043386459351
