Random seed, 3,training loss, 6.1036436625889365, training defu, -7.323871735164097, training opt, -6.519284847804478, validating loss, 6.448381996154785, validating defu, -7.243803787231445, validating opt, -6.402734851837158,testing loss, 6.0812867164611815, testing defu, -7.336859512329101, testing opt, -6.504604816436768
Random seed, 23,training loss, 5.971414048331124, training defu, -4.57946241923741, training opt, -4.340332153865269, validating loss, 6.102460861206055, validating defu, -4.5757698059082035, validating opt, -4.3417637825012205,testing loss, 5.703274059295654, testing defu, -4.5769579887390135, testing opt, -4.345041561126709
Random seed, 13,training loss, 7.837622656141009, training defu, -5.758722645895822, training opt, -5.015370055607387, validating loss, 7.864992332458496, validating defu, -5.410874748229981, validating opt, -4.789272212982178,testing loss, 7.848834896087647, testing defu, -5.706241607666016, testing opt, -4.9968235969543455
Random seed, 7,training loss, 6.250632667541504, training defu, -5.6700936044965475, training opt, -5.456033624921527, validating loss, 6.073912620544434, validating defu, -5.510490226745605, validating opt, -5.417104625701905,testing loss, 6.1353260517120365, testing defu, -5.560150241851806, testing opt, -5.414183664321899
Random seed, 6,training loss, 5.842826093946185, training defu, -6.214334460667201, training opt, -5.480235045296805, validating loss, 5.396561908721924, validating defu, -6.231378555297852, validating opt, -5.464406967163086,testing loss, 5.513170623779297, testing defu, -6.255598402023315, testing opt, -5.635769844055176
Random seed, 20,training loss, 6.181548091343471, training defu, -5.749372168949672, training opt, -5.001341002328055, validating loss, 5.842692184448242, validating defu, -5.886571025848388, validating opt, -5.32733907699585,testing loss, 6.290497875213623, testing defu, -5.818309307098389, testing opt, -5.134693288803101
Random seed, 28,training loss, 7.4682291303362165, training defu, -6.027413027627127, training opt, -5.610088757106236, validating loss, 7.539827728271485, validating defu, -5.983920955657959, validating opt, -5.67685079574585,testing loss, 7.150336170196534, testing defu, -5.9607977867126465, testing opt, -5.652543687820435
Random seed, 9,training loss, 6.97663448878697, training defu, -5.352367183140346, training opt, -4.68803950718471, validating loss, 6.772524070739746, validating defu, -5.4106090545654295, validating opt, -4.821473503112793,testing loss, 7.28551607131958, testing defu, -5.103799438476562, testing opt, -4.4964337825775145
Random seed, 4,training loss, 4.883757386888776, training defu, -6.136107839856829, training opt, -5.4012650217328755, validating loss, 5.1436511993408205, validating defu, -6.217117118835449, validating opt, -5.531818008422851,testing loss, 4.913193988800049, testing defu, -6.03359751701355, testing opt, -5.4150317192077635
Random seed, 24,training loss, 5.33556284223284, training defu, -6.425981984819685, training opt, -5.632891505105155, validating loss, 5.601884841918945, validating defu, -6.459672355651856, validating opt, -5.53297233581543,testing loss, 5.164987564086914, testing defu, -6.284793996810913, testing opt, -5.559116983413697
Random seed, 5,training loss, 6.0415902410234725, training defu, -6.467607416425433, training opt, -6.0156721660069055, validating loss, 5.812559127807617, validating defu, -6.450161361694336, validating opt, -6.014310550689697,testing loss, 5.978329181671143, testing defu, -6.4709220886230465, testing opt, -5.969134140014648
