Random seed, 3,training loss, 16.875848470415388, training defu, -3.9515426431383407,validating loss, 20.150074768066407, validating defu, -4.156743574142456,testing loss, 26.77130699157715, testing defu, -3.92058207988739
Random seed, 6,training loss, 6.120806544167655, training defu, -4.759796128954206,validating loss, 4.7849531173706055, validating defu, -4.803883743286133,testing loss, 5.191655683517456, testing defu, -4.832760763168335
Random seed, 10,training loss, 24.909575625828335, training defu, -4.457486772537232,validating loss, 24.698672103881837, validating defu, -4.461166572570801,testing loss, 26.752274894714354, testing defu, -4.626572561264038
Random seed, 9,training loss, 3.919132947921753, training defu, -3.593154008047921,validating loss, 3.8845995903015136, validating defu, -3.6961288452148438,testing loss, 3.5047447443008424, testing defu, -3.6478520154953005
Random seed, 1,training loss, 1.4744069576263428, training defu, -4.439699765614101,validating loss, 1.4039014816284179, validating defu, -4.381698703765869,testing loss, 1.4128308773040772, testing defu, -4.477132534980774
Random seed, 7,training loss, 6.603250558035715, training defu, -4.4456619535173685,validating loss, 6.558107376098633, validating defu, -4.488467693328857,testing loss, 6.680024671554565, testing defu, -4.484300518035889
Random seed, 8,training loss, 47.430391093662806, training defu, -2.878134707042149,validating loss, 51.938760375976564, validating defu, -3.137887382507324,testing loss, 43.77475528717041, testing defu, -2.872471499443054
Random seed, 16,training loss, 1.9507888453347342, training defu, -5.684479127611433,validating loss, 2.0836062908172606, validating defu, -5.699606704711914,testing loss, 2.131181526184082, testing defu, -5.4826305389404295
Random seed, 12,training loss, 2.5733589376722064, training defu, -5.247654410770961,validating loss, 2.173334312438965, validating defu, -5.240615558624268,testing loss, 2.3425121307373047, testing defu, -5.2473626136779785
Random seed, 4,training loss, 1.9906536204474312, training defu, -4.639636680058071,validating loss, 1.727490234375, validating defu, -4.746486473083496,testing loss, 1.6232534885406493, testing defu, -4.540760707855225
Random seed, 5,training loss, 10.024157510484969, training defu, -3.81152149609157,validating loss, 11.29003095626831, validating defu, -3.8732086658477782,testing loss, 9.725516939163208, testing defu, -3.8239294290542603
Random seed, 20,training loss, 3.7864184175218853, training defu, -3.582493557248797,validating loss, 3.487974691390991, validating defu, -3.7105721473693847,testing loss, 3.51227343082428, testing defu, -3.560254144668579
Random seed, 13,training loss, 4.878671625682286, training defu, -3.746563400541033,validating loss, 4.082342863082886, validating defu, -3.73586745262146,testing loss, 4.986187672615051, testing defu, -3.628820872306824
Random seed, 19,training loss, 4.061331258501325, training defu, -4.586798654283796,validating loss, 4.625756168365479, validating defu, -4.5258159160614015,testing loss, 4.4932409763336185, testing defu, -4.88582763671875
Random seed, 11,training loss, 3.0593516894749233, training defu, -3.3255741459982735,validating loss, 4.405949449539184, validating defu, -3.433660554885864,testing loss, 3.336097478866577, testing defu, -3.3049763202667237
Random seed, 27,training loss, 4.050267658914838, training defu, -4.201419755390712,validating loss, 4.280321788787842, validating defu, -4.141559791564942,testing loss, 4.219504737854004, testing defu, -4.264927864074707
Random seed, 14,training loss, 1.6812855277742658, training defu, -3.776478556224278,validating loss, 1.1344501495361328, validating defu, -3.790531349182129,testing loss, 1.2862058639526368, testing defu, -3.798593258857727
Random seed, 29,training loss, 10.812855352674212, training defu, -2.425856365476336,validating loss, 2.938911247253418, validating defu, -2.2746028900146484,testing loss, 7.134272861480713, testing defu, -2.3419122219085695
Random seed, 2,training loss, 9.387665394374302, training defu, -2.1739619629723683,validating loss, 9.553238677978516, validating defu, -2.266992998123169,testing loss, 12.438324069976806, testing defu, -2.227656054496765
Random seed, 22,training loss, 5.595143345424107, training defu, -5.193061637878418,validating loss, 6.059385299682617, validating defu, -5.304184627532959,testing loss, 5.326113224029541, testing defu, -5.249391794204712
Random seed, 28,training loss, 12.887265409742083, training defu, -0.9401481424059187,validating loss, 14.152514553070068, validating defu, -0.9494969367980957,testing loss, 17.21677956581116, testing defu, -0.9341048181056977
Random seed, 18,training loss, 4.811882645743234, training defu, -5.533836787087576,validating loss, 4.621092224121094, validating defu, -5.547197437286377,testing loss, 5.554057455062866, testing defu, -5.402025508880615
