Random seed, 11,training loss, 4.188236536298479, training defu, -5.509714548928397, training opt, -4.9669451304844445, validating loss, 4.201730155944825, validating defu, -5.511566829681397, validating opt, -4.938288402557373,testing loss, 4.364403200149536, testing defu, -5.439819240570069, testing opt, -4.935704708099365
Random seed, 7,training loss, 4.672228894914899, training defu, -6.442887565067836, training opt, -5.7066549301147464, validating loss, 4.688548851013183, validating defu, -6.397936820983887, validating opt, -5.690140056610107,testing loss, 4.683959007263184, testing defu, -6.4981201648712155, testing opt, -5.768314456939697
Random seed, 9,training loss, 4.818161828177316, training defu, -4.845692389351981, training opt, -4.1770846503121515, validating loss, 4.512151527404785, validating defu, -4.78630256652832, validating opt, -4.08931188583374,testing loss, 5.236279392242432, testing defu, -4.924824810028076, testing opt, -4.1410422086715695
Random seed, 4,training loss, 4.069842665536063, training defu, -5.838441521780831, training opt, -5.309776156289237, validating loss, 4.204632568359375, validating defu, -5.733920001983643, validating opt, -5.2169036865234375,testing loss, 4.203440141677857, testing defu, -5.694142150878906, testing opt, -5.187079000473022
Random seed, 14,training loss, 3.7482205935886928, training defu, -5.996677725655692, training opt, -5.4032901082720075, validating loss, 3.477442741394043, validating defu, -6.0911415100097654, validating opt, -5.505285930633545,testing loss, 3.7755622386932375, testing defu, -6.020010089874267, testing opt, -5.418100166320801
Random seed, 2,training loss, 3.9635079792567662, training defu, -5.438412393842425, training opt, -4.989053903307234, validating loss, 3.829885959625244, validating defu, -5.469692516326904, validating opt, -4.984841156005859,testing loss, 3.920491027832031, testing defu, -5.467388343811035, testing opt, -5.016265535354615
Random seed, 15,training loss, 4.282271126338414, training defu, -5.106138474600655, training opt, -4.65896053314209, validating loss, 3.8711550712585447, validating defu, -5.192094707489014, validating opt, -4.840000438690185,testing loss, 4.267316198348999, testing defu, -5.136672735214233, testing opt, -4.631228828430176
Random seed, 10,training loss, 4.495803315298898, training defu, -6.035046223231724, training opt, -5.4168466976710725, validating loss, 4.5714715957641605, validating defu, -6.061553192138672, validating opt, -5.338916492462158,testing loss, 4.429554128646851, testing defu, -6.02794303894043, testing opt, -5.439568281173706
Random seed, 8,training loss, 5.724428612845284, training defu, -5.170149557931083, training opt, -4.581590911320277, validating loss, 5.776154899597168, validating defu, -5.284778690338134, validating opt, -4.653755760192871,testing loss, 5.631306171417236, testing defu, -5.304498767852783, testing opt, -4.599558305740357
Random seed, 17,training loss, 4.534374100821359, training defu, -6.1523870059422086, training opt, -5.463003144945417, validating loss, 4.307802295684814, validating defu, -6.12734842300415, validating opt, -5.392909240722656,testing loss, 4.496200037002564, testing defu, -6.24572343826294, testing opt, -5.470307970046997
Random seed, 29,training loss, 3.6367716653006417, training defu, -4.8361078671046664, training opt, -4.281962776184082, validating loss, 4.14904899597168, validating defu, -4.741399097442627, validating opt, -4.160643672943115,testing loss, 3.4705036163330076, testing defu, -4.869474220275879, testing opt, -4.336776065826416
