Random seed, 29,training loss, 10.812855352674212, training defu, -2.425856365476336, training opt, -2.1566634654998778, validating loss, 2.938911247253418, validating defu, -2.2746028900146484, validating opt, -2.033755731582642,testing loss, 7.134272861480713, testing defu, -2.3419122219085695, testing opt, -2.0991429567337034
Random seed, 27,training loss, 4.050267658914838, training defu, -4.201419755390712, training opt, -3.70582412311009, validating loss, 4.280321788787842, validating defu, -4.141559791564942, validating opt, -3.6770036697387694,testing loss, 4.219504737854004, testing defu, -4.264927864074707, testing opt, -3.7046737909317016
Random seed, 16,training loss, 1.9507888453347342, training defu, -5.684479127611433, training opt, -5.109649058750698, validating loss, 2.0836062908172606, validating defu, -5.699606704711914, validating opt, -5.231875705718994,testing loss, 2.131181526184082, testing defu, -5.4826305389404295, testing opt, -4.907071113586426
Random seed, 28,training loss, 12.887265409742083, training defu, -0.9401481424059187, training opt, -0.8854652762413024, validating loss, 14.152514553070068, validating defu, -0.9494969367980957, validating opt, -0.9238204002380371,testing loss, 17.21677956581116, testing defu, -0.9341048181056977, testing opt, -0.8672422230243683
Random seed, 6,training loss, 6.120806544167655, training defu, -4.759796128954206, training opt, -4.378358595711845, validating loss, 4.7849531173706055, validating defu, -4.803883743286133, validating opt, -4.216444587707519,testing loss, 5.191655683517456, testing defu, -4.832760763168335, testing opt, -4.407078456878662
Random seed, 3,training loss, 16.875848470415388, training defu, -3.9515426431383407, training opt, -3.5074960912976945, validating loss, 20.150074768066407, validating defu, -4.156743574142456, validating opt, -3.599518632888794,testing loss, 26.77130699157715, testing defu, -3.92058207988739, testing opt, -3.4817601919174193
Random seed, 9,training loss, 3.919132947921753, training defu, -3.593154008047921, training opt, -3.17268590927124, validating loss, 3.8845995903015136, validating defu, -3.6961288452148438, validating opt, -3.249553108215332,testing loss, 3.5047447443008424, testing defu, -3.6478520154953005, testing opt, -3.3134111404418944
Random seed, 10,training loss, 24.909575625828335, training defu, -4.457486772537232, training opt, -3.9376138619014194, validating loss, 24.698672103881837, validating defu, -4.461166572570801, validating opt, -3.7843174934387207,testing loss, 26.752274894714354, testing defu, -4.626572561264038, testing opt, -4.038832211494446
Random seed, 19,training loss, 4.061331258501325, training defu, -4.586798654283796, training opt, -4.0320322172982355, validating loss, 4.625756168365479, validating defu, -4.5258159160614015, validating opt, -3.97235426902771,testing loss, 4.4932409763336185, testing defu, -4.88582763671875, testing opt, -4.322277188301086
Random seed, 12,training loss, 2.5733589376722064, training defu, -5.247654410770961, training opt, -4.9689296449933735, validating loss, 2.173334312438965, validating defu, -5.240615558624268, validating opt, -4.853942203521728,testing loss, 2.3425121307373047, testing defu, -5.2473626136779785, testing opt, -4.915616464614868
Random seed, 30,training loss, 2.0776252814701626, training defu, -4.426211404800415, training opt, -3.9734777518681117, validating loss, 2.1769895553588867, validating defu, -4.181661224365234, validating opt, -3.781778621673584,testing loss, 2.2867921590805054, testing defu, -4.254596543312073, testing opt, -3.8615465641021727
Random seed, 7,training loss, 6.603250558035715, training defu, -4.4456619535173685, training opt, -4.214652259009225, validating loss, 6.558107376098633, validating defu, -4.488467693328857, validating opt, -4.271365308761597,testing loss, 6.680024671554565, testing defu, -4.484300518035889, testing opt, -4.314339923858642
Random seed, 8,training loss, 47.430391093662806, training defu, -2.878134707042149, training opt, -2.5520368371691022, validating loss, 51.938760375976564, validating defu, -3.137887382507324, validating opt, -2.733416223526001,testing loss, 43.77475528717041, testing defu, -2.872471499443054, testing opt, -2.5231154322624207
Random seed, 13,training loss, 4.878671625682286, training defu, -3.746563400541033, training opt, -3.5510914053235734, validating loss, 4.082342863082886, validating defu, -3.73586745262146, validating opt, -3.5240671634674072,testing loss, 4.986187672615051, testing defu, -3.628820872306824, testing opt, -3.432085561752319
Random seed, 14,training loss, 1.6812855277742658, training defu, -3.776478556224278, training opt, -3.5118199961526053, validating loss, 1.1344501495361328, validating defu, -3.790531349182129, validating opt, -3.6499754905700685,testing loss, 1.2862058639526368, testing defu, -3.798593258857727, testing opt, -3.5348353147506715
Random seed, 20,training loss, 3.7864184175218853, training defu, -3.582493557248797, training opt, -3.342254638671875, validating loss, 3.487974691390991, validating defu, -3.7105721473693847, validating opt, -3.3721261024475098,testing loss, 3.51227343082428, testing defu, -3.560254144668579, testing opt, -3.306262803077698
Random seed, 11,training loss, 3.0593516894749233, training defu, -3.3255741459982735, training opt, -3.028973776953561, validating loss, 4.405949449539184, validating defu, -3.433660554885864, validating opt, -3.1636173725128174,testing loss, 3.336097478866577, testing defu, -3.3049763202667237, testing opt, -3.0737492084503173
Random seed, 26,training loss, 1.714624227796282, training defu, -3.545103488649641, training opt, -3.1565212999071393, validating loss, 1.7042990684509278, validating defu, -3.4653746604919435, validating opt, -3.0732168197631835,testing loss, 1.6126790761947631, testing defu, -3.6197560310363768, testing opt, -3.2866976737976072
Random seed, 1,training loss, 1.4744069576263428, training defu, -4.439699765614101, training opt, -3.969582223892212, validating loss, 1.4039014816284179, validating defu, -4.381698703765869, validating opt, -4.124019622802734,testing loss, 1.4128308773040772, testing defu, -4.477132534980774, testing opt, -3.917221021652222
Random seed, 5,training loss, 10.024157510484969, training defu, -3.81152149609157, training opt, -3.599308783667428, validating loss, 11.29003095626831, validating defu, -3.8732086658477782, validating opt, -3.610509252548218,testing loss, 9.725516939163208, testing defu, -3.8239294290542603, testing opt, -3.608072304725647
Random seed, 4,training loss, 1.9906536204474312, training defu, -4.639636680058071, training opt, -4.2124413558415, validating loss, 1.727490234375, validating defu, -4.746486473083496, validating opt, -4.220002222061157,testing loss, 1.6232534885406493, testing defu, -4.540760707855225, testing opt, -4.059788846969605
Random seed, 18,training loss, 4.811882645743234, training defu, -5.533836787087576, training opt, -5.06693605695452, validating loss, 4.621092224121094, validating defu, -5.547197437286377, validating opt, -4.989599704742432,testing loss, 5.554057455062866, testing defu, -5.402025508880615, testing opt, -4.854067182540893
Random seed, 2,training loss, 9.387665394374302, training defu, -2.1739619629723683, training opt, -1.947201098714556, validating loss, 9.553238677978516, validating defu, -2.266992998123169, validating opt, -1.8147348403930663,testing loss, 12.438324069976806, testing defu, -2.227656054496765, testing opt, -1.9278536796569825
Random seed, 15,training loss, 10.359353188105992, training defu, -4.870751694270543, training opt, -4.458765956333705, validating loss, 12.070378494262695, validating defu, -4.820045852661133, validating opt, -4.535891675949097,testing loss, 10.39508023262024, testing defu, -4.862610292434693, testing opt, -4.502015161514282
Random seed, 22,training loss, 5.595143345424107, training defu, -5.193061637878418, training opt, -4.769674396514892, validating loss, 6.059385299682617, validating defu, -5.304184627532959, validating opt, -5.031603145599365,testing loss, 5.326113224029541, testing defu, -5.249391794204712, testing opt, -4.905820322036743
Random seed, 17,training loss, 12.202318436758858, training defu, -1.428194008554731, training opt, -1.3167559112821305, validating loss, 12.427479553222657, validating defu, -1.4147424459457398, validating opt, -1.2524551630020142,testing loss, 14.039888763427735, testing defu, -1.4505300879478455, testing opt, -1.3440382480621338
Random seed, 25,training loss, 7.450922952379499, training defu, -4.493040316445487, training opt, -4.188161645616804, validating loss, 7.746088123321533, validating defu, -4.459869289398194, validating opt, -4.2536670684814455,testing loss, 8.934299325942993, testing defu, -4.519082260131836, testing opt, -4.1685796737670895
Random seed, 21,training loss, 4.622097928183419, training defu, -5.11099339893886, training opt, -4.630346856798444, validating loss, 4.278822326660157, validating defu, -5.092276859283447, validating opt, -4.512126350402832,testing loss, 6.043499541282654, testing defu, -4.989171171188355, testing opt, -4.427756643295288
