nodes, 15.0, edges, 37.0, epochs, -1, time, 160.51264214515686
nodes, 15.0, edges, 37.0, epochs, 0, time, 192.41476130485535
nodes, 15.0, edges, 37.0, epochs, 1, time, 185.7927861213684
nodes, 15.0, edges, 37.0, epochs, 2, time, 181.05055689811707
nodes, 15.0, edges, 37.0, epochs, 3, time, 179.23956990242004
nodes, 15.0, edges, 37.0, epochs, 4, time, 176.2717137336731
nodes, 15.0, edges, 37.0, epochs, 5, time, 175.5792853832245
nodes, 15.0, edges, 37.0, epochs, 6, time, 168.28685760498047
nodes, 15.0, edges, 37.0, epochs, 7, time, 168.9105978012085
nodes, 15.0, edges, 37.0, epochs, 8, time, 169.39715194702148
nodes, 15.0, edges, 37.0, epochs, 9, time, 170.32045698165894
nodes, 15.0, edges, 37.0, epochs, 10, time, 172.8873016834259
nodes, 15.0, edges, 37.0, epochs, 11, time, 172.02675700187683
nodes, 15.0, edges, 37.0, epochs, 12, time, 173.26440906524658
nodes, 15.0, edges, 37.0, epochs, 13, time, 173.96596670150757
nodes, 15.0, edges, 37.0, epochs, 14, time, 175.99305963516235
nodes, 15.0, edges, 37.0, epochs, 15, time, 175.20935583114624
nodes, 15.0, edges, 37.0, epochs, 16, time, 178.11022305488586
nodes, 15.0, edges, 37.0, epochs, 17, time, 178.64294266700745
nodes, 15.0, edges, 37.0, epochs, 18, time, 179.39897203445435
nodes, 15.0, edges, 37.0, epochs, 19, time, 179.12416410446167
nodes, 15.0, edges, 35.0, epochs, -1, time, 129.44841051101685
nodes, 15.0, edges, 35.0, epochs, 0, time, 167.9607172012329
nodes, 15.0, edges, 35.0, epochs, 1, time, 129.60983848571777
nodes, 15.0, edges, 35.0, epochs, 2, time, 113.23823142051697
nodes, 15.0, edges, 35.0, epochs, 3, time, 113.33149337768555
nodes, 15.0, edges, 35.0, epochs, 4, time, 113.2685284614563
nodes, 15.0, edges, 35.0, epochs, 5, time, 113.41480422019958
nodes, 15.0, edges, 35.0, epochs, 6, time, 113.70383358001709
nodes, 15.0, edges, 35.0, epochs, 7, time, 113.78650522232056
nodes, 15.0, edges, 35.0, epochs, 8, time, 113.77788352966309
nodes, 15.0, edges, 35.0, epochs, 9, time, 114.07174515724182
nodes, 15.0, edges, 35.0, epochs, 10, time, 111.39267206192017
nodes, 15.0, edges, 35.0, epochs, 11, time, 110.29506397247314
nodes, 15.0, edges, 35.0, epochs, 12, time, 110.04392147064209
nodes, 15.0, edges, 35.0, epochs, 13, time, 112.51204323768616
nodes, 15.0, edges, 35.0, epochs, 14, time, 113.3956401348114
nodes, 15.0, edges, 35.0, epochs, 15, time, 113.4823248386383
nodes, 15.0, edges, 35.0, epochs, 16, time, 113.42855024337769
nodes, 15.0, edges, 35.0, epochs, 17, time, 112.86275911331177
nodes, 15.0, edges, 35.0, epochs, 18, time, 112.6317183971405
nodes, 15.0, edges, 35.0, epochs, 19, time, 112.9006404876709
nodes, 15.0, edges, 32.0, epochs, -1, time, 117.89349913597107
nodes, 15.0, edges, 32.0, epochs, 0, time, 157.00524163246155
