nodes, 16.0, edges, 44.0, epochs, -1, time, 160.94551968574524
nodes, 16.0, edges, 44.0, epochs, 0, time, 183.14557576179504
nodes, 16.0, edges, 44.0, epochs, 1, time, 180.35544204711914
nodes, 16.0, edges, 44.0, epochs, 2, time, 179.50308752059937
nodes, 16.0, edges, 44.0, epochs, 3, time, 179.1246783733368
nodes, 16.0, edges, 44.0, epochs, 4, time, 178.91585326194763
nodes, 16.0, edges, 44.0, epochs, 5, time, 176.6992073059082
nodes, 16.0, edges, 44.0, epochs, 6, time, 176.7967426776886
nodes, 16.0, edges, 44.0, epochs, 7, time, 176.77717208862305
nodes, 16.0, edges, 44.0, epochs, 8, time, 176.6895830631256
nodes, 16.0, edges, 44.0, epochs, 9, time, 176.81238651275635
nodes, 16.0, edges, 44.0, epochs, 10, time, 175.68105745315552
nodes, 16.0, edges, 44.0, epochs, 11, time, 176.08908867835999
nodes, 16.0, edges, 44.0, epochs, 12, time, 175.81758975982666
nodes, 16.0, edges, 44.0, epochs, 13, time, 186.51308584213257
nodes, 16.0, edges, 44.0, epochs, 14, time, 194.13915467262268
nodes, 16.0, edges, 44.0, epochs, 15, time, 194.58312582969666
nodes, 16.0, edges, 44.0, epochs, 16, time, 194.53132510185242
nodes, 16.0, edges, 44.0, epochs, 17, time, 194.8506269454956
nodes, 16.0, edges, 44.0, epochs, 18, time, 193.68369269371033
nodes, 16.0, edges, 44.0, epochs, 19, time, 191.89964938163757
nodes, 16.0, edges, 44.0, epochs, -1, time, 177.276460647583
nodes, 16.0, edges, 44.0, epochs, -1, time, 171.1610667705536
nodes, 16.0, edges, 44.0, epochs, 0, time, 241.88094282150269
nodes, 16.0, edges, 44.0, epochs, 1, time, 184.21782445907593
nodes, 16.0, edges, 44.0, epochs, 2, time, 182.427179813385
nodes, 16.0, edges, 44.0, epochs, 3, time, 182.046799659729
nodes, 16.0, edges, 44.0, epochs, 4, time, 180.1532781124115
nodes, 16.0, edges, 44.0, epochs, 5, time, 180.8738875389099
nodes, 16.0, edges, 44.0, epochs, 6, time, 196.70601725578308
nodes, 16.0, edges, 44.0, epochs, 7, time, 207.5005099773407
nodes, 16.0, edges, 44.0, epochs, 8, time, 203.52787899971008
nodes, 16.0, edges, 44.0, epochs, -1, time, 181.9768614768982
nodes, 16.0, edges, 44.0, epochs, 0, time, 201.33970403671265
nodes, 16.0, edges, 44.0, epochs, 1, time, 183.6244020462036
nodes, 16.0, edges, 44.0, epochs, 2, time, 184.01201462745667
nodes, 16.0, edges, 44.0, epochs, 3, time, 187.2948739528656
nodes, 16.0, edges, 44.0, epochs, 4, time, 182.5458025932312
nodes, 16.0, edges, 44.0, epochs, -1, time, 38.352314710617065
nodes, 16.0, edges, 44.0, epochs, 0, time, 45.92630410194397
nodes, 16.0, edges, 44.0, epochs, 1, time, 44.92835712432861
nodes, 16.0, edges, 44.0, epochs, 2, time, 44.57339787483215
nodes, 16.0, edges, 44.0, epochs, 3, time, 45.88657474517822
nodes, 16.0, edges, 44.0, epochs, 4, time, 46.995095014572144
nodes, 16.0, edges, 44.0, epochs, 5, time, 46.63432049751282
nodes, 16.0, edges, 44.0, epochs, 6, time, 45.887091398239136
nodes, 16.0, edges, 44.0, epochs, -1, time, 42.09209394454956
nodes, 16.0, edges, 44.0, epochs, 0, time, 47.496042251586914
nodes, 16.0, edges, 44.0, epochs, 1, time, 49.10449433326721
nodes, 16.0, edges, 44.0, epochs, 2, time, 47.452465772628784
nodes, 16.0, edges, 44.0, epochs, 3, time, 50.11920762062073
nodes, 16.0, edges, 44.0, epochs, 4, time, 48.7653603553772
nodes, 16.0, edges, 44.0, epochs, 5, time, 46.51177263259888
nodes, 16.0, edges, 44.0, epochs, 6, time, 47.93944978713989
nodes, 16.0, edges, 44.0, epochs, 7, time, 41.7306125164032
nodes, 16.0, edges, 44.0, epochs, 8, time, 41.12776565551758
nodes, 16.0, edges, 44.0, epochs, 9, time, 41.48893666267395
nodes, 16.0, edges, 44.0, epochs, 10, time, 40.16696834564209
nodes, 16.0, edges, 44.0, epochs, 11, time, 40.284464597702026
nodes, 16.0, edges, 44.0, epochs, 12, time, 40.53217148780823
nodes, 16.0, edges, 44.0, epochs, 13, time, 40.24603605270386
nodes, 16.0, edges, 44.0, epochs, 14, time, 41.95976996421814
nodes, 16.0, edges, 44.0, epochs, 15, time, 39.62409281730652
