Random seed, 3
mode, epoch, average loss, defender utility
training, -1, 0.0, -4.473361573900495, 0
validating, -1, -2.384185791015625e-07, -4.2299682140350345, 0
testing, -1, -2.384185791015625e-08, -4.406322574615478, 0
training, 0, 1.7577621119362967, -6.244377108982631, 0
validating, 0, 1.9054486751556396, -6.388712596893311, 0
testing, 0, 1.7909693241119384, -6.3019969940185545, 0
training, 1, 1.6156226907457625, -5.889925561632428, 0
validating, 1, 1.597853422164917, -5.63554105758667, 0
testing, 1, 1.5772425651550293, -5.57952094078064, 0
training, 2, 1.4846647603171212, -5.341232994624547, 0
validating, 2, 1.5021153926849364, -5.319652462005616, 0
testing, 2, 1.5185914993286134, -5.284704399108887, 0
training, 3, 1.4572939668382918, -5.1824708121163505, 0
validating, 3, 1.467076826095581, -5.191090393066406, 0
testing, 3, 1.5154128074645996, -5.159153270721435, 0
training, 4, 1.4799021516527449, -5.151924828120641, 0
validating, 4, 1.4747519969940186, -5.200157928466797, 0
testing, 4, 1.5432754516601563, -5.167295265197754, 0
training, 5, 1.4586584159306117, -5.115756988525391, 0
validating, 5, 1.4653143405914306, -5.078042125701904, 0
testing, 5, 1.5096806049346925, -5.049148750305176, 0
training, 6, 1.4441041197095599, -5.081734848022461, 0
validating, 6, 1.476431131362915, -5.090233516693115, 0
testing, 6, 1.5116057395935059, -5.050875854492188, 0
training, 7, 1.4697232042040145, -5.073542635781425, 0
validating, 7, 1.4822189807891846, -5.074687099456787, 0
testing, 7, 1.5122992515563964, -5.027388191223144, 0
training, 8, 1.4350146225520544, -5.051726150512695, 0
validating, 8, 1.4497224330902099, -5.058217239379883, 0
testing, 8, 1.5004538536071776, -5.005087375640869, 0
training, 9, 1.4342435904911586, -5.014382430485317, 0
validating, 9, 1.410314130783081, -5.017626857757568, 0
testing, 9, 1.5219272136688233, -4.986165189743042, 0
training, 10, 1.45835497038705, -5.013140174320766, 0
validating, 10, 1.44260516166687, -5.0258910179138185, 0
testing, 10, 1.6136770248413086, -4.979815483093262, 0
training, 11, 1.570670965739659, -5.008302811213902, 0
validating, 11, 1.4267393589019775, -5.021378993988037, 0
testing, 11, 1.5862743377685546, -4.9773571491241455, 0
training, 12, 1.5647797652653286, -5.003498704092843, 0
validating, 12, 1.5505890369415283, -5.029793071746826, 0
testing, 12, 1.7777086257934571, -4.980955457687378, 0
training, 13, 1.5185793944767543, -5.014511271885463, 0
validating, 13, 1.38976092338562, -4.996151447296143, 0
testing, 13, 1.5748059749603271, -4.952580404281616, 0
training, 14, 1.4302996976034983, -4.98022951398577, 0
validating, 14, 1.3886380672454834, -4.968149471282959, 0
testing, 14, 1.519821834564209, -4.9255448341369625, 0
training, 15, 1.4786765030452182, -4.978371279580252, 0
validating, 15, 1.4213064670562745, -4.960968780517578, 0
testing, 15, 1.6475327014923096, -4.924525594711303, 0
training, 16, 1.721392365864345, -4.9719468797956194, 0
validating, 16, 1.7192734241485597, -4.9723326683044435, 0
testing, 16, 2.1209802627563477, -4.921934270858765, 0
training, 17, 1.6308534962790353, -5.003874152047294, 0
validating, 17, 1.4049582004547119, -5.020731353759766, 0
testing, 17, 1.6310540199279786, -4.977464294433593, 0
training, 18, 1.6026103632790702, -4.979169395991734, 0
validating, 18, 1.5973308086395264, -4.967007350921631, 0
testing, 18, 2.0202658653259276, -4.913776493072509, 0
training, 19, 1.5786805493491036, -4.9998042787824355, 0
validating, 19, 1.3842675685882568, -4.998088741302491, 0
testing, 19, 1.610307264328003, -4.943002653121948, 0
training, 20, 1.4688855375562395, -4.961838981083461, 0
validating, 20, 1.3666707515716552, -4.964416122436523, 0
testing, 20, 1.5871191024780273, -4.917602968215943, 0
training, 21, 1.590300921031407, -4.955730288369315, 0
validating, 21, 1.5366958141326905, -4.942284393310547, 0
testing, 21, 1.9550177574157714, -4.903203964233398, 0
training, 22, 1.7340616703033447, -4.9608239037649975, 0
validating, 22, 1.4034108638763427, -4.941556358337403, 0
testing, 22, 1.7421780109405518, -4.89912052154541, 0
training, 23, 1.5730616228921073, -4.953105994633266, 0
validating, 23, 1.4133266925811767, -4.94011287689209, 0
